76416
0 0.000223799 0.000319893 1.33125e-06
1 0.000344193 0.000492682 1.0246e-06
2 0.000355958 0.000509627 0
3 0.0117982 0.00151391 3.32469e-05
4 0.0179586 0.00225214 2.52349e-05
5 0.0183325 0.00230371 0
6 0.00306512 -0.0121145 -2.42936e-05
7 0.00480868 -0.01824 -1.80645e-05
8 0.00490489 -0.0185534 0
9 0.0130276 -0.0104055 3.24623e-06
10 0.0198557 -0.0158432 2.49469e-06
11 0.0202505 -0.0161286 0
12 0.0229355 0.00265453 6.68433e-05
13 0.0347726 0.00393778 5.05552e-05
14 0.0355168 0.00402599 0
15 0.0339151 0.0037564 0.000100859
16 0.051567 0.00557582 7.64939e-05
17 0.0527082 0.0057016 0
18 0.0191908 -0.0119908 1.81733e-05
19 0.0300885 -0.0182732 1.4957e-05
20 0.0307973 -0.0186298 0
21 0.0339148 -0.00721675 6.99837e-05
22 0.051628 -0.0113061 5.28372e-05
23 0.0527536 -0.0115446 0
24 0.00489865 -0.0201322 -4.13555e-05
25 0.007776 -0.0306366 -3.10904e-05
26 0.0079408 -0.0312173 0
27 0.0102024 -0.0209221 -3.02795e-05
28 0.0169738 -0.0318003 -2.11477e-05
29 0.0174181 -0.0323939 0
30 0.00618856 -0.0257513 -5.37799e-05
31 0.0100002 -0.0398934 -4.11676e-05
32 0.0102259 -0.0407147 0
33 0.00977193 -0.0240029 -4.07215e-05
34 0.0164827 -0.037146 -2.98974e-05
35 0.0169167 -0.0379018 0
36 0.0189895 -0.0179691 5.58626e-09
37 0.0298256 -0.0274135 1.09112e-06
38 0.0305131 -0.0279338 0
39 0.0106458 -0.0183516 -2.32032e-05
40 0.0169965 -0.0280623 -1.69e-05
41 0.0173959 -0.0285983 0
42 0.0234894 -0.00838443 3.67905e-05
43 0.0356418 -0.0127506 2.78744e-05
44 0.0363881 -0.0129978 0
45 0.0102748 -0.0111513 -3.76352e-06
46 0.0163427 -0.0167795 -1.72444e-06
47 0.0167396 -0.0170848 0
48 -0.0233794 -0.145944 -0.00187538
49 -0.0289209 -0.231092 -0.0012626
50 -0.0283671 -0.239326 -0
51 -0.0313803 -0.146268 0.000273219
52 -0.0397961 -0.232026 0.000333611
53 -0.039331 -0.24032 -0
54 -0.0230237 -0.146282 -0.00325087
55 -0.0270797 -0.228287 -0.00235549
56 -0.0263332 -0.236026 -0
57 -0.0215822 -0.145029 -0.00308412
58 -0.0249249 -0.229633 -0.00220117
59 -0.0240505 -0.23781 -0
60 -0.0331659 -0.145042 -0.00179452
61 -0.0413035 -0.229596 -0.00124719
62 -0.0406731 -0.237844 -0
63 -0.0381589 -0.141546 0.000253311
64 -0.0454485 -0.224357 0.000428263
65 -0.044607 -0.232531 -0
66 -0.0298916 -0.139757 -9.40305e-05
67 -0.0340001 -0.220484 4.17862e-05
68 -0.0331354 -0.228567 -0
69 -0.0298262 -0.138252 -0.000237916
70 -0.0331141 -0.21832 5.61879e-05
71 -0.0320222 -0.226154 -0
72 -0.0180324 -0.134803 -0.00135595
73 -0.0187686 -0.212916 -0.00115082
74 -0.0178515 -0.220754 -0
75 -0.0219321 -0.134979 -0.00148135
76 -0.0231784 -0.215175 -0.00129699
77 -0.0223046 -0.223456 -0
78 -0.0147899 -0.131789 -0.00179551
79 -0.0126025 -0.212949 -0.00155387
80 -0.0114368 -0.221281 -0
81 -0.0142632 -0.139672 -0.00192664
82 -0.0124987 -0.221153 -0.00161879
83 -0.0114396 -0.229456 -0
84 -0.0218746 -0.138287 -0.00200981
85 -0.0230389 -0.216698 -0.00141027
86 -0.022124 -0.224366 -0
87 -0.0185965 -0.142558 -0.00157239
88 -0.0193578 -0.222377 -0.00100411
89 -0.0183796 -0.229969 -0
90 -0.0261214 -0.140116 -0.000376246
91 -0.0300545 -0.222295 -0.000173934
92 -0.0291378 -0.230259 -0
93 -0.0280223 -0.145177 -0.00037489
94 -0.0329543 -0.227312 -9.45485e-05
95 -0.0322153 -0.235231 -0
96 0.0196364 -0.0366559 -5.13342e-05
97 0.0370558 -0.0615798 -3.76618e-05
98 0.0385935 -0.0633041 0
99 0.0139845 -0.0403938 -7.76772e-05
100 0.0276969 -0.0682799 -6.01962e-05
101 0.0289239 -0.0702342 0
102 0.0137323 -0.034824 -6.11091e-05
103 0.0255339 -0.0574096 -4.64822e-05
104 0.0265358 -0.0588939 0
105 0.018336 -0.0372524 -5.62476e-05
106 0.0349816 -0.0626958 -4.17648e-05
107 0.0364519 -0.0644469 0
108 0.00789769 -0.0455191 -0.000108956
109 0.0171257 -0.0781247 -8.87671e-05
110 0.0179529 -0.0804914 0
111 0.00303059 -0.0465019 -0.000123822
112 0.00603204 -0.08196 -0.000108236
113 0.00627087 -0.0846604 0
114 0.00279194 -0.0399652 -0.000103964
115 0.00506392 -0.0678572 -8.78532e-05
116 0.0052295 -0.069842 0
117 0.00670146 -0.0423773 -0.000103356
118 0.0149467 -0.0729314 -8.45958e-05
119 0.0156889 -0.0751618 0
120 0.00772977 -0.0325154 -6.97337e-05
121 0.0140814 -0.0524939 -5.42023e-05
122 0.0145838 -0.0537398 0
123 0.00255556 -0.0350014 -8.9215e-05
124 0.00438089 -0.0574205 -7.2947e-05
125 0.00450426 -0.0588991 0
126 0.00227788 -0.0298448 -7.45374e-05
127 0.00371248 -0.0472317 -5.88508e-05
128 0.00380343 -0.0482907 0
129 0.00676192 -0.0324945 -7.28226e-05
130 0.0126456 -0.0524561 -5.66573e-05
131 0.0131124 -0.0537261 0
132 0.00627354 -0.0372519 -8.84699e-05
133 0.0126927 -0.06208 -7.09177e-05
134 0.0132446 -0.0637757 0
135 0.0126089 -0.035101 -6.54109e-05
136 0.0238158 -0.0579627 -5.00652e-05
137 0.0247683 -0.0594677 0
138 0.0129371 -0.041393 -8.36246e-05
139 0.026039 -0.0705511 -6.59706e-05
140 0.0272122 -0.0726088 0
